HMBC    
99.9605    3.9517
59.2641    3.8327
100.2953    3.6304
80.3935    3.9081
97.9709    3.4258
63.715    3.484
79.6094    3.6915
67.8284    3.7628
82.9427    3.6082
97.0426    3.8294
96.3442    3.454
96.7774    3.4796
81.1334    5.1455
72.9548    3.3934
92.4808    3.4885
91.7412    3.4505
65.4971    3.9297
94.899    3.1248
99.5432    3.6217
73.05    3.5221
104.324    3.898
60.0297    3.704
71.0678    3.5385
51.4481    3.4683
81.3972    4.2447
80.3573    3.4718
76.7449    5.2038
53.412    3.6071
61.6238    3.4675
71.1277    3.8212
59.0417    3.457
104.5371    3.9198
69.6661    3.8468
61.096    3.7099
71.3719    3.4154
61.2565    4.0291
69.4889    5.157
59.5366    3.3281
74.804    3.6667
68.3508    3.3639
76.6331    5.2305
60.6315    3.967
77.4872    3.7071
72.5064    3.1791
88.2068    3.6025
61.6251    3.6075
64.1886    3.9301
77.1852    3.9623
85.0122    3.9257
75.2278    4.1385
82.0834    3.5961
73.3485    3.706
80.7786    3.9415
53.8766    3.487
59.7465    3.8237
60.9094    3.866
67.6896    3.6917
100.1037    3.6401
79.327    3.5697
81.3373    3.7625
71.4092    3.4682
91.9188    3.6409
54.9455    3.6437
73.1301    4.0139
85.0623    3.6118
82.3098    3.8297
61.9974    3.4938
106.4253    3.6256
71.8113    5.1172
71.4766    3.8773
99.1559    3.5855
103.8268    3.454
75.1757    3.9045
77.2752    3.9299
92.1458    5.3651
64.5009    3.9075
65.5755    3.4932
78.0034    3.9364
74.768    3.1275
58.5435    3.8203
99.3809    3.4463
103.59    3.4633
46.5069    3.6367
65.147    3.7183
59.5892    3.3517
96.8811    4.1843
72.2353    3.9849
80.6653    4.2684
80.4116    5.2306
74.8689    3.6599
48.2563    3.4939
59.1528    3.8161
96.0629    3.6271
71.4382    3.4471
65.79    3.6274
46.7025    3.4977
59.016    3.9235
77.4694    3.2981
82.4002    3.4952
79.5117    3.7009
69.6769    3.1873
67.865    3.3743
66.1044    3.61
80.5997    3.6856
103.9673    3.4964
75.8851    3.9623
76.9301    3.327
80.9798    3.8932
66.2189    3.9174
67.6271    3.7144
61.7437    3.2838
66.4446    3.5024
53.7466    3.6291
74.0241    3.0053
48.7248    3.6409
70.6236    3.1361
71.6652    3.4959
61.8077    3.7179
106.5764    3.6158
53.6168    3.7173
48.4172    3.4665
63.8208    4.0324
76.7563    5.32
78.075    5.1493
84.9216    3.6257
78.0995    3.465
75.5372    3.8014
94.4499    3.4687
94.2692    3.6347
80.7747    3.5385
74.9269    3.8601
54.8599    3.4617
72.9902    4.8749
92.0784    5.3501
79.1358    3.5601
82.372    3.4671
73.4066    3.5931
67.491    3.1145
96.5219    3.6212
65.4491    3.702
68.4577    3.4358
77.0914    3.8313
54.9202    3.4903
60.4565    3.7744
96.7954    4.1756
66.4563    3.8378
74.2172    3.5303
84.6149    3.641
63.7441    3.8266
76.329    3.8008
96.1791    3.617
60.7767    3.5044
73.7186    2.9568
41.2894    3.4668
62.1784    3.919
91.8715    3.6213
95.8052    3.4178
95.9471    3.7913
96.749    3.7174
94.926    3.1405
60.9854    3.7495
69.2846    4.8822
62.0854    3.4646
74.3705    3.5363
73.0984    3.8404
58.6312    3.8043
77.2253    3.4611
60.5005    3.3781
80.5524    3.5113
82.5757    3.6224
65.1351    3.4891
87.171    3.4552
72.2469    3.3908
63.9672    4.0188
92.1668    3.6007
96.0409    3.8367
72.9188    3.5281
87.9627    3.6239
70.6012    3.7567
77.426    4.0357
59.9294    3.3744
68.7716    4.0155
72.4276    3.199
53.7123    3.5997
73.1498    3.642
104.1543    4.1756
99.0881    3.7256
98.4546    4.2044
70.7693    3.84
68.6233    3.5336
96.2702    3.9275
101.5001    3.772
80.721    3.5318
72.8456    3.5162
70.9079    3.504
65.4666    3.6049
61.2158    3.9425
74.5543    3.6434
104.2391    4.1841
103.7562    3.4896
100.8564    3.8775
71.2595    3.7275
72.7951    3.4808
72.2892    5.1704
59.9623    3.9176
77.486    3.9023
68.5146    3.4283
72.1677    3.5565
82.4964    3.4873
101.7048    3.618
53.8533    3.4668
67.4823    3.7216
72.4718    4.0861
56.4285    3.485
76.6398    3.2232
77.4922    3.6281
70.2021    3.8668
67.7697    3.663
48.2954    3.4575
60.6412    3.7685
100.4177    3.5036
59.7199    3.3054
68.6107    3.698
71.2098    3.9134
78.0058    3.4927
66.5546    3.5251
68.6041    3.4236
81.7586    3.6926
41.2801    3.4578
51.3557    3.4888
81.9599    3.9389
61.4026    3.4608
53.8191    3.4961
46.6513    3.4622
65.3048    3.6448
65.1976    3.7654
56.4498    3.6125
46.7417    3.4898
94.4446    3.4968
92.1536    4.9409
71.9169    3.9554
104.3225    3.5471
81.1023    3.6411
101.195    3.6114
66.3057    3.9294
87.2435    3.465
67.2798    3.9554
100.974    3.89
53.6218    3.6342
70.7583    3.478
87.1885    3.4951
63.674    4.0256
71.8547    4.8931
62.4189    4.0519
70.4014    3.3081
74.4791    3.8416
65.2674    3.9132
100.4159    3.6143
41.25    3.486
95.4369    3.6355
75.5874    3.8572
67.6124    3.8576
74.5919    3.7655
80.4271    4.2446
56.5936    3.6241
71.0494    3.4937
71.5869    3.9044
94.4486    3.4614
70.3815    5.1387
41.2907    3.4955
73.2868    3.712
92.1078    3.7758
97.0617    3.7233
78.573    3.6352
80.3635    3.9209
76.5991    3.506
71.5698    3.9261
75.8841    3.9499
100.7433    3.6219
62.2658    3.4011
97.059    3.6914
75.1766    4.2117
73.4718    4.0197
81.6927    3.7014
77.2623    4.0264
100.757    3.641
80.712    3.5462
103.3786    3.5702
83.2863    3.4892
66.5911    3.8874
71.3301    3.5924
101.0055    3.8688
104.4706    3.9287
75.4111    4.2195
68.1544    3.9656
71.3592    3.4542
72.7585    3.6077
75.4639    3.6914
73.04    3.3095
70.6016    3.934
98.0703    3.3642
75.3995    3.2154
69.4434    3.4504
77.2852    3.6052
67.8575    3.9597
71.4934    3.8105
53.8567    3.4584
72.2264    3.6055
100.8219    3.8858
96.2257    3.4937
74.108    3.4577
81.0604    3.9352
74.3101    3.3095
51.3357    3.4607
72.8174    5.3078
72.429    3.9673
78.2207    3.9138
69.5326    3.5145
70.3293    5.1557
72.4777    4.0931
53.6798    3.6175
74.7338    3.2217
69.775    3.1183
69.6087    3.1623
74.0708    4.5783
64.579    3.6163
76.6451    5.2123
72.5235    3.599
60.9379    3.4309
71.1133    3.5318
40.9261    3.4941
74.4394    4.0548
92.1402    3.7669
70.6353    3.7506
61.8289    3.635
78.9672    3.6017
104.2798    3.5377
70.719    4.0855
72.7713    5.3316
72.4471    3.1885
67.797    3.7052
73.5216    3.6372
92.2196    3.4696
77.6802    3.9547
71.8321    4.869
66.4406    3.7909
94.81    3.4891
62.4316    3.7659
61.1624    3.9746
92.0884    4.9337
69.2804    3.1646
99.0505    3.7181
66.4417    3.6478
81.5217    3.7243
97.8069    3.8668
61.3488    3.6369
97.9999    3.4382
67.7937    3.9531
72.5705    3.6686
63.1764    3.4975
99.8933    3.5015
67.7744    3.6245
95.8967    3.201
66.2381    3.7975
81.334    3.7443
65.2007    3.6184
59.1548    3.9103
96.9561    3.9654
83.2368    3.4613
76.5908    5.2219
72.3031    3.4005
